mean,std,var,min,max,median,ptp,skewness,kurtosis,q25,q75,rms,mav,line_length,zero_crossings,delta_power,theta_power,alpha_power,beta_power,gamma_power,total_power,dominant_freq,spectral_entropy,psd_std,psd_mean,psd_median,psd_q10,psd_q90,peak_ratio,spectral_flatness,spectral_centroid,spectral_bandwidth,spectral_rolloff,mean_abs_diff,std_diff,max_diff,hjorth_mobility,hjorth_complexity,autocorr,slope_changes,trend,crest_factor,approx_entropy,sample_entropy,hurst_exponent,dfa_alpha,lz_complexity,label,subject_id,class
3.469446951953614e-17,0.9999999484487452,0.999999896897493,-2.5077547356846055,3.074057894394314,-0.03163430158577914,5.58181263007892,0.2274335059169576,-0.18648200380869762,-0.7220832672889123,0.7123372051402627,0.9999999484487452,0.807585840712997,345.01275998165534,143.0,14.970654039272848,20.07859411990564,20.160240060957058,104.37468272928595,50.08925541560613,255.9993223005305,13.0,5.685325894420725,3.571240605532403,0.9999973527364473,0.2473614907822999,0.03220242398842778,1.958136551071251,0.14800744446486297,35.0,0.1015625,0.675171741647075,0.8407838786321329,2.4358559359900154,0.8407839219335599,1.8002712857640994,0.9999998968974929,277.0,-0.17861711211406328,3.8064781959273315,0.5685325894420725,0.6253858483862798,0.27563708568361484,0.24807337711525335,0.279296875,0.0,0.0,1,0,Parkinson
6.938893903907228e-18,0.9999999439591684,0.9999998879183398,-3.140772863136948,3.0314751455328603,0.03679766111706125,6.172248008669808,-0.07243588139117738,-0.12350002251106629,-0.6490068574449375,0.6671109856000681,0.9999999439591684,0.7979379633851599,368.7171036111059,155.0,15.706150050271988,14.831115033334436,33.53546487350534,98.86458558874102,33.37516807094716,255.86175709932067,13.0,6.152654792018195,2.6910744604801566,0.9994599886692214,0.3115340252359001,0.03896282010252976,1.6476294398746387,0.1054949052594641,43.0,0.1015625,0.7215598896499138,0.9052068472138537,3.179614652608743,0.9052068978971407,1.7364291306272668,0.9999998879183397,304.0,0.06698777332930654,3.936111586192703,0.6152654792018195,0.6767920271220015,0.2917551236750989,0.26257961130758906,0.298828125,0.0,0.0,1,7,Parkinson
-1.5612511283791264e-17,0.9999999366874552,0.9999998733749145,-2.7109525034992807,3.7806916997519036,-0.02933934287120093,6.491644203251184,0.3118034165081826,0.34257666665440256,-0.675676726767878,0.6112761330056954,0.9999999366874552,0.7903700257599906,229.3804863441439,91.0,12.649261636752767,20.50070809552087,83.65966166417569,98.68738222285288,24.25833571265778,255.99994391848222,13.0,4.668445076903731,5.058377738156855,0.9999997809315712,0.09174895360970026,0.012998986963060538,1.2381292005980562,0.2780691368575972,28.0,0.1015625,0.44888549186720916,0.5642561160246984,1.8070193044088654,0.5642561517209784,2.4775522101746352,0.9999998733749144,252.0,-0.019602942456931925,4.783445191558455,0.4668445076903731,0.5135289584594104,0.29984266904625856,0.2698584021416327,0.173828125,0.0,0.0,0,18,Control
6.938893903907228e-18,0.9999999335233787,0.9999998670467617,-3.009395375341559,2.5605768518457697,-0.06281673062402056,5.569972227187328,0.0696094506117098,-0.12423583809360483,-0.6634610416100889,0.6631328054469104,0.9999999335233787,0.797398752593131,246.866539089757,107.0,16.259786250602875,21.569116110160792,123.49180539437691,45.840318894097834,28.516592792758747,255.93161918728524,8.0,5.134308352998932,3.810632259738967,0.999732887450333,0.12099728556329023,0.02207703630466174,1.2543288027639286,0.16544126118763106,30.0,0.0625,0.48310477316977884,0.6019688339229471,1.594184215903634,0.6019688739097055,2.4177251581580363,0.9999998670467617,254.0,0.2128754155912878,3.7740156542478163,0.5134308352998932,0.5647739188298826,0.2752966922028682,0.24776702298258135,0.205078125,0.0,0.0,0,14,Control
-6.938893903907228e-18,0.9999999471743001,0.9999998943486029,-2.805117946516139,3.2457418462337295,-0.011805650432476857,6.050859792749868,0.0901807131028251,-0.308651392075034,-0.6838031840486289,0.6605199294452704,0.9999999471743001,0.8058701179194198,338.9557165014876,139.0,11.397848082752345,29.79714666347729,34.83939067390484,96.06539261379922,35.801309667988846,255.94403773020372,13.0,5.724327603898352,3.2876274105170626,0.9997813973836083,0.24353685203734393,0.03576049405179977,1.2765618598222668,0.13679291965533918,34.0,0.1015625,0.6633184275958661,0.8135981051026732,2.651030176217053,0.8135981480408849,1.8641849374843484,0.999999894348603,293.0,0.19090943011388972,4.0276240223558135,0.5724327603898353,0.6296760364288188,0.28857113686414665,0.259714023177732,0.267578125,0.0,0.0,1,5,Parkinson
3.469446951953614e-17,0.999999937979701,0.9999998759594058,-2.5686092313517075,2.9359613354375522,0.13277380722770044,5.50457056678926,-0.27513348199475496,-0.32166698399476923,-0.659269140123964,0.7272087461193635,0.999999937979701,0.8170104662494869,225.73898998138162,78.0,18.69266215180804,28.95166112209792,98.03112977040804,65.69291971344884,26.59457209553792,255.99996053218757,13.0,4.957635646771163,4.045613022668551,0.9999998458288577,0.10631041966192153,0.014046363756851539,1.355140165716086,0.155553808780357,30.0,0.1015625,0.4417592758931147,0.5603621921420465,1.8486452322881675,0.5603622268678613,2.4501237921039674,0.9999998759594058,244.0,-0.1749648340606127,3.593541890051695,0.4957635646771163,0.5453399211448279,0.27340334524383775,0.24606301071945397,0.1640625,0.0,0.0,0,11,Control
6.938893903907228e-18,0.9999999432379563,0.9999998864759158,-2.9565245798465956,2.8170261973004647,-0.002336157950766239,5.77355077714706,0.033062882785026955,-0.23971938839941487,-0.7099196016772359,0.7194614198754476,0.9999999432379563,0.8127957919246881,359.9271399669028,133.0,17.034850534287802,21.26202487008603,28.591156875597836,97.24725799786586,39.63800970824898,255.8755981290536,13.0,6.021275970897549,2.811686410993835,0.9995140551916156,0.2516001350209505,0.04557208262167161,1.7494713204391288,0.09652230993510752,40.0,0.1015625,0.7043583952385574,0.8760843330332803,2.6081057383707886,0.8760843827178161,1.7970656608584095,0.9999998864759156,305.0,-0.1429586983583745,3.6374752537557344,0.6021275970897549,0.6623403567987304,0.2810509935407534,0.25294589418667807,0.259765625,0.0,0.0,1,9,Parkinson
-1.3877787807814457e-17,0.9999999323238752,0.9999998646477549,-2.7866978590749576,2.083704085918916,0.10402629958190088,4.870401944993874,-0.2560364333419376,-0.5052292049588991,-0.7738701136051316,0.7227219221792628,0.9999999323238752,0.8171502781208071,244.46227251776028,86.0,21.53917920454156,24.307571637102534,92.8814165789115,75.09440743937365,19.75081244369914,255.7306463871772,13.0,5.236099473705628,3.794596038259165,0.9989478374499109,0.1287416917032873,0.022029267725075474,1.9616092604351052,0.18427017663429066,30.0,0.1015625,0.47839975052399275,0.6062274691765264,2.061142319858966,0.6062275101733436,2.4255773736817234,0.999999864647755,281.0,-0.2926813640918966,3.4102636116608496,0.5236099473705628,0.5759709421076191,0.2537823263984312,0.22840409375858806,0.1875,0.0,0.0,0,12,Control
0.0,0.9999999356372153,0.9999998712744348,-3.0145524140448248,2.375064592986703,0.010501404166901103,5.389617007031528,-0.08247641643353729,-0.41713041781875226,-0.6708654447502405,0.735197383766848,0.9999999356372153,0.81487481505759,227.61219784990317,94.0,19.601099894954565,21.0141909018936,113.80847565264187,58.25412486461135,26.0437355832275,255.9997058918974,8.0,4.9595781040616,4.00736638872317,0.9999988511402242,0.10096974080515915,0.013964966403816828,1.2467072778386936,0.15178757183602795,27.0,0.0625,0.44542504471605315,0.5577903229240362,1.614338921269744,0.5577903587970874,2.5017345136402214,0.9999998712744347,261.0,-0.2777621331212463,3.69940555036277,0.49595781040616,0.545553591446776,0.27002031662291837,0.24301828496062652,0.18359375,0.0,0.0,0,10,Control
-1.734723475976807e-17,0.9999999325479174,0.9999998650958393,-2.6237988830166223,3.1519849991523414,0.023618969315137746,5.775783882168964,0.05336031526670062,-0.19002284895320498,-0.7149017664290054,0.6518523152490097,0.9999999325479174,0.8086125923917287,228.26784628534693,79.0,18.593340578249535,19.414567538913396,142.98644047693148,32.766516182455206,21.568441208757744,255.9875774556456,8.0,4.880326304994241,4.572676999246562,0.9999514744361157,0.10025243350064345,0.01616846941391642,1.2834604181409746,0.23361057060096493,28.0,0.0625,0.4467081140613443,0.5685790264831052,2.000197413540613,0.5685790648065183,2.517559062217213,0.9999998650958393,261.0,-0.07082254940331523,3.8980162174318145,0.4880326304994241,0.5368358935493664,0.28111298419477404,0.25300168577529664,0.150390625,0.0,0.0,0,15,Control
-6.938893903907228e-18,0.999999947418113,0.9999998948362289,-2.8933318278576987,3.2881467094375005,-0.01183405340518346,6.181478537295199,0.12438559913000101,0.2229213927288516,-0.6777087436672039,0.6606959784873226,0.999999947418113,0.7908671187189034,342.26394419218695,143.0,15.914290428951375,25.69849287528179,27.55218918423474,88.41995964768576,54.054168832921405,255.73860241190715,30.0,5.724466585313543,3.348120080904245,0.9989789156715123,0.24697628995772808,0.033705381987057595,1.4846834468367913,0.1450299492053767,36.0,0.234375,0.6697924543878414,0.8410955813421459,3.053227429595684,0.8410956255264862,1.8152055760418004,0.9999998948362286,273.0,0.23471263073634946,4.157647512704895,0.5724466585313543,0.6296913243844897,0.29199467009819635,0.2627952030883767,0.283203125,0.0,0.0,1,0,Parkinson
-1.734723475976807e-17,0.9999999505819341,0.9999999011638707,-3.007666555491498,2.93242562833873,-0.015171640420573264,5.940092183830228,0.013633468853826573,-0.1837016872448567,-0.739993807884676,0.7283238633299232,0.9999999505819341,0.8133843554971759,335.8278756823579,142.0,16.59952854966751,15.151332216834657,33.960918406934155,104.59283980527046,42.82138246291771,255.99960363256955,13.0,5.5558516089292445,3.624315444029225,0.9999984516897248,0.21167379484678492,0.03693912056949077,1.3394098135657715,0.16524294788325375,33.0,0.1015625,0.6571974083803481,0.8113973125331428,2.466317195599459,0.8113973525902607,1.8532755921364992,0.9999999011638708,274.0,-0.10578998727525879,3.697718716612529,0.5555851608929244,0.6111436769822169,0.28560948793591423,0.25704853914232284,0.26953125,0.0,0.0,1,3,Parkinson
0.0,0.9999999322882496,0.9999998645765037,-2.8728618319414028,3.5853309102567636,-0.03400858540502273,6.458192742198166,0.0854338594398374,0.14775533988525869,-0.6352375818135442,0.7159091860642114,0.9999999322882496,0.7965445455639273,241.6499190304542,90.0,24.19677443579886,16.280742754520976,88.65940378478625,88.22980698092582,16.23984815346879,255.9994504141351,13.0,5.070459567984736,4.2404910851641855,0.9999978531802153,0.10787428659273395,0.021272810821521625,1.564725281398024,0.21365560608660344,30.0,0.1015625,0.4728961233472685,0.5998775275979404,2.214878084302181,0.5998775681867068,2.438688113827738,0.9999998645765036,284.0,0.11426079425049893,4.501105342788277,0.5070459567984736,0.557750552478321,0.2990145106442472,0.2691130595798225,0.1796875,0.0,0.0,0,15,Control
-6.938893903907228e-18,0.9999999479081154,0.9999998958162335,-4.248611966161546,2.7773835782956473,0.01800925446530175,7.025995544457193,-0.43774029615012516,0.9219397183671107,-0.5899353528996554,0.6915118262591016,0.9999999479081154,0.7747553601992566,347.0298119349584,151.0,13.712285385963678,14.790929612862273,35.803334747512054,97.95838970390851,45.274850190739386,255.7900809967239,13.0,5.647197213832461,3.4253826781908954,0.9991800038934527,0.21040949045475893,0.031337086835711715,1.4833638892816419,0.1402430493574333,37.0,0.1015625,0.6791190057435584,0.8532603890946838,2.7243967366553017,0.8532604334999648,1.8075633025933238,0.9999998958162334,275.0,-0.22615270266756793,5.483810998765441,0.5647197213832461,0.6211916935215708,0.3125225262980403,0.28127027366823626,0.291015625,0.0,0.0,1,6,Parkinson
0.0,0.9999999482260326,0.9999998964520679,-2.8398060347127663,2.7401055043304,0.03968759882469625,5.579911539043167,-0.1304556802228924,-0.10379274995012544,-0.6370326928055461,0.6956753559598925,0.9999999482260326,0.799176556421585,336.7875973742427,149.0,14.731117293141574,14.479297199047643,38.10323846311123,98.80197817410601,43.87441252298606,255.9996428951519,13.0,5.6504407449572325,3.75180552447435,0.9999986050591871,0.23951341712996665,0.03914525790617976,1.5843973304403907,0.18212669901376435,37.0,0.1015625,0.6590755330220014,0.8263468054336442,3.5236645159083277,0.8263468481755817,1.8479484395591121,0.9999998964520678,282.0,-0.25812468106217357,3.553415088992373,0.5650440744957232,0.6215484819452956,0.27558248056265056,0.2480242325063855,0.279296875,0.0,0.0,1,3,Parkinson
-3.469446951953614e-17,0.9999999374262588,0.9999998748525215,-2.3340914406118736,3.7025504639118054,-0.0750629461584795,6.0366419045236785,0.37144773666073916,-0.006352863805415776,-0.6929852613469143,0.6425660747783538,0.9999999374262587,0.8041443293111187,225.952413621365,82.0,21.254035145577024,24.563740717028445,75.85493580843595,94.19871062903606,24.56044990285739,255.99994875901197,13.0,4.792462690182139,4.610552252804513,0.9999997998398905,0.07770575753138695,0.01381979255658799,1.452094396577187,0.2515406697293329,28.0,0.1015625,0.4421769346797749,0.5471054274844158,1.5706616542427807,0.5471054616914961,2.478694844469209,0.9999998748525215,230.0,-0.16695589648621872,4.604335724935364,0.479246269018214,0.5271708959200353,0.2881940347445186,0.25937463127006677,0.16796875,0.0,0.0,0,14,Control
-6.938893903907228e-18,0.9999999387633745,0.9999998775267526,-2.593874929889565,3.2677392333229194,-0.05647215996121545,5.861614163212485,0.14253400708415767,-0.0864156152093094,-0.6681944905955732,0.7216623944596849,0.9999999387633745,0.8033206748010715,219.40336479915953,87.0,17.21115074724002,31.233331629507013,89.4941304918393,83.29257386335365,18.410990807775878,255.92906242387946,13.0,4.849068156183129,4.264952235738759,0.9997229000932791,0.08992673227223044,0.010040132630283534,1.2377680079474238,0.2095147378913755,27.0,0.1015625,0.4293607921705666,0.5358544823888212,1.9577887567687777,0.5358545151759507,2.563544875539913,0.9999998775267527,235.0,-0.08580969355023295,4.067789284429085,0.4849068156183129,0.5333974971801442,0.283477566103231,0.2551298094929079,0.171875,0.0,0.0,0,17,Control
0.0,0.9999999525857491,0.9999999051715005,-3.4194936239832385,3.2585858859010837,-0.01611929478774687,6.678079509884322,0.0678173366313138,-0.018289944970176553,-0.7425040406211678,0.7155711035649082,0.9999999525857491,0.8039019601138491,333.31245528216243,128.0,9.433656291958624,28.6866850860092,30.04903426169281,102.83615759978157,40.71887251235168,255.95029431349366,13.0,5.554162472652102,3.692130200645625,0.9998058371620846,0.21846111979078822,0.030881472038782852,1.273029870160043,0.16949364186558563,31.0,0.1015625,0.6522748635658756,0.824292552955592,2.5150204779424508,0.8242925919975931,1.8957944568115421,0.9999999051715005,292.0,0.20824514793258775,4.253620208953845,0.5554162472652102,0.6109578719917312,0.30438148207057236,0.27394333386351516,0.25390625,0.0,0.0,1,2,Parkinson
-1.3877787807814457e-17,0.9999999345968963,0.9999998691937968,-2.844871077550138,2.7055575364453763,0.10838462767748222,5.550428613995514,-0.13629000088223878,-0.3044157226822657,-0.751823253164722,0.7051744619437377,0.9999999345968963,0.821131648959684,238.0513842874053,90.0,26.306724407702955,37.299737036451916,109.04751714163376,44.85301644917986,15.165390462734686,255.93284967070133,10.5,5.319256106128771,3.3610835978855356,0.9997376940261771,0.11990030630937573,0.01818320416950707,2.1831533932454557,0.14130154321530164,29.0,0.08203125,0.4658539809929654,0.5908086497915218,1.9031110900880683,0.5908086884027033,2.5240490451635966,0.999999869193797,271.0,0.25121209120388954,3.4645736536984435,0.5319256106128771,0.5851181716741648,0.2747332530511949,0.24725992774607541,0.171875,0.0,0.0,0,13,Control
0.0,0.9999999340920888,0.999999868184182,-2.453005054020498,2.6977118544818297,-0.011249619090372639,5.150716908502328,0.06024109482271297,-0.3590918372598644,-0.6990928836140475,0.6961818225693399,0.9999999340920888,0.8016742306360272,233.2717842343982,95.0,18.738428859268232,20.831368346221588,112.23934887604474,64.3151699699616,21.925529095618494,255.9884329472851,13.0,5.124533808144811,3.842000544978438,0.9999548162003324,0.10887453939564493,0.015505537192332452,1.4688743331448944,0.13391205958159147,30.0,0.1015625,0.45650055623169905,0.5709509565372631,1.9155056140419073,0.570950994138903,2.5109246466959285,0.9999998681841821,256.0,-0.3967890557466731,3.365097381270478,0.5124533808144811,0.5636987188959293,0.2627525938215212,0.2364773344393691,0.189453125,0.0,0.0,0,19,Control
-1.734723475976807e-17,0.9999999340530717,0.9999998681061478,-2.9218867563145756,2.47067712732952,0.07503566839317755,5.392563883644096,-0.3117786838840064,-0.3639047522151051,-0.6503726641435554,0.750396968225118,0.9999999340530717,0.8080742095516629,243.7104461850279,85.0,19.37206371145373,17.885564790449916,120.3702670375552,50.33707627652818,25.377134323658286,255.9935670571001,8.0,5.2423229598105525,3.6540903218477445,0.9999748713167973,0.12584395257137387,0.017402961000645707,2.0299125533746745,0.13685727859116784,33.0,0.0625,0.4769284661155145,0.5975096593577859,1.7842974400663834,0.5975096987318396,2.3996769622858225,0.9999998681061479,254.0,-0.07044277499884619,3.6158643864826665,0.5242322959810553,0.5766555255791608,0.2701079397267747,0.24309714575409724,0.201171875,0.0,0.0,0,17,Control
0.0,0.999999946734711,0.9999998934694249,-2.874491694877876,2.758021672903046,0.005106722586953063,5.632513367780922,-0.04195753472451931,-0.09361167194390907,-0.6351840398333398,0.6761673620216714,0.999999946734711,0.7918517645105738,376.197968330609,165.0,16.46989146364094,15.61145769624622,25.80744017393448,108.15101508836297,31.03877682462618,255.99657161661509,13.0,5.96431336185036,3.3289088431124343,0.9999866078774027,0.300322539639324,0.04154708389124212,1.453371620432263,0.17298986737881503,37.0,0.1015625,0.7361995466352427,0.904181332886431,2.5453885971210464,0.9041813810027044,1.7668279510022515,0.9999998934694249,299.0,0.1267345129213849,3.6300881343511655,0.5964313361850361,0.6560744698035396,0.2770865454610316,0.24937789091492846,0.322265625,0.0,0.0,1,8,Parkinson
1.3877787807814457e-17,0.9999999438357876,0.9999998876715783,-2.8128049739405583,3.1332931638595243,0.00692255132670329,5.946098137800083,0.043673933581657325,-0.29783163363690335,-0.7191745591740166,0.7417706268958146,0.9999999438357876,0.8178521213006182,370.77036216986664,151.0,13.457495200510975,23.360096020617867,31.370016850819127,85.5719907514769,41.204036811800805,255.94073072073041,21.5,6.142387149698087,2.5980881175191737,0.9997684793778532,0.27537119661015586,0.049420842277843366,1.609771740906859,0.08577286273793357,43.0,0.16796875,0.7255780081602087,0.9142359638445715,3.2011088395867247,0.9142360151462053,1.7347268182699744,0.9999998876715783,297.0,-0.14831645066105087,3.831124333936533,0.6142387149698088,0.6756625864667896,0.28577148393207136,0.2571943355388642,0.294921875,0.0,0.0,1,0,Parkinson
6.938893903907228e-18,0.9999999298713199,0.9999998597426448,-3.228208397454871,2.572606516849051,0.011181986892604575,5.800814914303922,-0.0574440703029083,-0.2129515589010822,-0.6882480132592275,0.6845964148381738,0.9999999298713199,0.8024652565058225,255.81811531422701,104.0,25.25715565114448,17.850845100298258,103.37222627162751,55.03302664521947,34.64374474805613,255.9721971502105,10.5,5.208170049428111,3.540804071178479,0.9998913951180097,0.10866785122846165,0.013155928198007788,1.1858322005151194,0.1433114833223833,29.0,0.08203125,0.500622534861501,0.6219151323273426,1.8110158989748943,0.6219151759103372,2.309073830070323,0.9999998597426449,269.0,-0.19749602568884156,4.022863757502954,0.5208170049428111,0.5728987054370922,0.281806187693634,0.25362556892427063,0.1953125,0.0,0.0,0,19,Control
